datetime,open,high,low,close
2025-04-11 15:01:00,127190.0,127265.0,127145.0,127225.0
2025-04-11 15:02:00,127230.0,127260.0,127100.0,127125.0
2025-04-11 15:03:00,127125.0,127155.0,127060.0,127095.0
2025-04-11 15:04:00,127090.0,127110.0,126920.0,126920.0
2025-04-11 15:05:00,126920.0,127065.0,126915.0,127020.0
2025-04-11 15:06:00,127020.0,127045.0,126950.0,126985.0
2025-04-11 15:07:00,126985.0,127005.0,126865.0,126905.0
2025-04-11 15:08:00,126910.0,126970.0,126840.0,126850.0
2025-04-11 15:09:00,126850.0,126875.0,126690.0,126845.0
2025-04-11 15:10:00,126845.0,126900.0,126725.0,126760.0
2025-04-11 15:11:00,126760.0,126935.0,126670.0,126930.0
2025-04-11 15:12:00,126930.0,126990.0,126870.0,126955.0
2025-04-11 15:13:00,126955.0,126955.0,126775.0,126820.0
2025-04-11 15:14:00,126825.0,126840.0,126720.0,126770.0
2025-04-11 15:15:00,126775.0,126810.0,126645.0,126715.0
2025-04-11 15:16:00,126715.0,126735.0,126500.0,126510.0
2025-04-11 15:17:00,126510.0,126620.0,126500.0,126535.0
2025-04-11 15:18:00,126530.0,126610.0,126465.0,126595.0
2025-04-11 15:19:00,126595.0,126660.0,126575.0,126615.0
2025-04-11 15:20:00,126615.0,126730.0,126585.0,126625.0
2025-04-11 15:21:00,126630.0,126640.0,126580.0,126610.0
2025-04-11 15:22:00,126615.0,126685.0,126515.0,126650.0
2025-04-11 15:23:00,126645.0,126675.0,126565.0,126635.0
2025-04-11 15:24:00,126640.0,126810.0,126630.0,126740.0
2025-04-11 15:25:00,126740.0,126750.0,126655.0,126705.0
2025-04-11 15:26:00,126705.0,126725.0,126580.0,126625.0
2025-04-11 15:27:00,126625.0,126655.0,126555.0,126565.0
2025-04-11 15:28:00,126565.0,126570.0,126410.0,126480.0
2025-04-11 15:29:00,126475.0,126530.0,126415.0,126440.0
2025-04-11 15:30:00,126440.0,126745.0,126430.0,126625.0
2025-04-11 15:31:00,126630.0,126655.0,126290.0,126300.0
2025-04-11 15:32:00,126300.0,126475.0,126205.0,126240.0
2025-04-11 15:33:00,126240.0,126345.0,126235.0,126340.0
2025-04-11 15:34:00,126340.0,126450.0,126265.0,126390.0
2025-04-11 15:35:00,126385.0,126495.0,126380.0,126410.0
2025-04-11 15:36:00,126410.0,126575.0,126360.0,126495.0
2025-04-11 15:37:00,126490.0,126575.0,126455.0,126555.0
2025-04-11 15:38:00,126555.0,126975.0,126530.0,126970.0
2025-04-11 15:39:00,126975.0,127110.0,126840.0,127015.0
2025-04-11 15:40:00,127015.0,127080.0,126930.0,127045.0
2025-04-11 15:41:00,127040.0,127105.0,126835.0,126870.0
2025-04-11 15:42:00,126870.0,126980.0,126775.0,126970.0
2025-04-11 15:43:00,126970.0,127275.0,126965.0,127155.0
2025-04-11 15:44:00,127155.0,127250.0,127025.0,127075.0
2025-04-11 15:45:00,127075.0,127130.0,127025.0,127105.0
2025-04-11 15:46:00,127105.0,127450.0,127100.0,127285.0
2025-04-11 15:47:00,127285.0,127325.0,127180.0,127210.0
2025-04-11 15:48:00,127215.0,127335.0,127180.0,127205.0
2025-04-11 15:49:00,127210.0,127340.0,127165.0,127185.0
2025-04-11 15:50:00,127185.0,127310.0,127140.0,127170.0
2025-04-11 15:51:00,127170.0,127260.0,127125.0,127210.0
2025-04-11 15:52:00,127210.0,127395.0,127205.0,127250.0
2025-04-11 15:53:00,127245.0,127290.0,127165.0,127185.0
2025-04-11 15:54:00,127180.0,127320.0,127160.0,127185.0
2025-04-11 15:55:00,127190.0,127200.0,127070.0,127130.0
2025-04-11 15:56:00,127130.0,127270.0,127100.0,127250.0
2025-04-11 15:57:00,127250.0,127290.0,127165.0,127180.0
2025-04-11 15:58:00,127185.0,127245.0,127085.0,127105.0
2025-04-11 15:59:00,127110.0,127150.0,126940.0,126990.0
2025-04-11 16:00:00,126995.0,127005.0,126630.0,126975.0
2025-04-11 16:01:00,126975.0,127110.0,126865.0,126920.0
2025-04-11 16:02:00,126915.0,127055.0,126880.0,127000.0
2025-04-11 16:03:00,127000.0,127025.0,126825.0,126985.0
2025-04-11 16:04:00,126980.0,127110.0,126970.0,127050.0
2025-04-11 16:05:00,127045.0,127065.0,126940.0,127000.0
2025-04-11 16:06:00,127005.0,127065.0,126960.0,127055.0
2025-04-11 16:07:00,127055.0,127270.0,127050.0,127210.0
2025-04-11 16:08:00,127210.0,127300.0,127070.0,127115.0
2025-04-11 16:09:00,127115.0,127140.0,127010.0,127085.0
2025-04-11 16:10:00,127090.0,127175.0,126995.0,127020.0
2025-04-11 16:11:00,127020.0,127030.0,126820.0,126880.0
2025-04-11 16:12:00,126880.0,126920.0,126790.0,126850.0
2025-04-11 16:13:00,126845.0,127030.0,126845.0,126980.0
2025-04-11 16:14:00,126980.0,127010.0,126935.0,126975.0
2025-04-11 16:15:00,126975.0,127130.0,126935.0,127105.0
2025-04-11 16:16:00,127105.0,127120.0,126945.0,127015.0
2025-04-11 16:17:00,127015.0,127030.0,126900.0,126925.0
2025-04-11 16:18:00,126925.0,126970.0,126815.0,126820.0
2025-04-11 16:19:00,126820.0,126860.0,126700.0,126730.0
2025-04-11 16:20:00,126735.0,126780.0,126560.0,126565.0
2025-04-11 16:21:00,126565.0,126580.0,126385.0,126405.0
2025-04-11 16:22:00,126400.0,126415.0,126135.0,126160.0
2025-04-11 16:23:00,126160.0,126320.0,126100.0,126295.0
2025-04-11 16:24:00,126295.0,126360.0,126275.0,126320.0
2025-04-11 16:25:00,126315.0,126405.0,126235.0,126385.0
2025-04-11 16:26:00,126390.0,126430.0,126280.0,126375.0
2025-04-11 16:27:00,126375.0,126550.0,126325.0,126500.0
2025-04-11 16:28:00,126500.0,126525.0,126225.0,126225.0
2025-04-11 16:29:00,126230.0,126345.0,126195.0,126320.0
2025-04-11 16:30:00,126315.0,126440.0,126265.0,126355.0
2025-04-11 16:31:00,126360.0,126430.0,126285.0,126415.0
2025-04-11 16:32:00,126410.0,126495.0,126300.0,126315.0
2025-04-11 16:33:00,126315.0,126615.0,126270.0,126550.0
2025-04-11 16:34:00,126550.0,126655.0,126545.0,126590.0
2025-04-11 16:35:00,126590.0,126615.0,126470.0,126560.0
2025-04-11 16:36:00,126560.0,126715.0,126540.0,126680.0
2025-04-11 16:37:00,126680.0,126720.0,126610.0,126650.0
2025-04-11 16:38:00,126650.0,126710.0,126585.0,126705.0
2025-04-11 16:39:00,126700.0,126820.0,126690.0,126750.0
2025-04-11 16:40:00,126750.0,126765.0,126625.0,126685.0
2025-04-11 16:41:00,126685.0,126740.0,126520.0,126600.0
2025-04-11 16:42:00,126595.0,126600.0,126365.0,126405.0
2025-04-11 16:43:00,126405.0,126580.0,126405.0,126550.0
2025-04-11 16:44:00,126550.0,126710.0,126540.0,126680.0
2025-04-11 16:45:00,126680.0,126770.0,126665.0,126680.0
2025-04-11 16:46:00,126680.0,126725.0,126630.0,126655.0
2025-04-11 16:47:00,126650.0,126795.0,126640.0,126755.0
2025-04-11 16:48:00,126750.0,127060.0,126700.0,126835.0
2025-04-11 16:49:00,126840.0,126920.0,126815.0,126910.0
2025-04-11 16:50:00,126915.0,126945.0,126840.0,126880.0
2025-04-11 16:51:00,126885.0,126930.0,126770.0,126875.0
2025-04-11 16:52:00,126875.0,126900.0,126780.0,126840.0
2025-04-11 16:53:00,126835.0,126840.0,126675.0,126700.0
2025-04-11 16:54:00,126695.0,126815.0,126680.0,126775.0
2025-04-11 16:55:00,126775.0,126785.0,126705.0,126750.0
2025-04-11 16:56:00,126750.0,126825.0,126700.0,126795.0
2025-04-11 16:57:00,126790.0,126865.0,126735.0,126770.0
2025-04-11 16:58:00,126775.0,126790.0,126705.0,126760.0
2025-04-11 16:59:00,126765.0,126785.0,126645.0,126670.0
2025-04-11 17:00:00,126670.0,127375.0,126645.0,126940.0
2025-04-11 17:01:00,126940.0,126950.0,126735.0,126880.0
2025-04-11 17:02:00,126880.0,126925.0,126750.0,126830.0
2025-04-11 17:03:00,126830.0,126850.0,126675.0,126690.0
2025-04-11 17:04:00,126690.0,126765.0,126650.0,126710.0
2025-04-11 17:05:00,126710.0,126710.0,126580.0,126615.0
2025-04-11 17:06:00,126615.0,126645.0,126525.0,126565.0
2025-04-11 17:07:00,126565.0,126655.0,126540.0,126640.0
2025-04-11 17:08:00,126640.0,126740.0,126605.0,126655.0
2025-04-11 17:09:00,126655.0,126845.0,126645.0,126715.0
2025-04-11 17:10:00,126715.0,126720.0,126605.0,126640.0
2025-04-11 17:11:00,126640.0,126665.0,126465.0,126620.0
2025-04-11 17:12:00,126615.0,126660.0,126525.0,126545.0
2025-04-11 17:13:00,126545.0,126575.0,126445.0,126480.0
2025-04-11 17:14:00,126480.0,126500.0,126385.0,126415.0
2025-04-11 17:15:00,126415.0,126460.0,126295.0,126415.0
2025-04-11 17:16:00,126410.0,126535.0,126410.0,126465.0
2025-04-11 17:17:00,126465.0,126510.0,126400.0,126505.0
2025-04-11 17:18:00,126510.0,126530.0,126425.0,126455.0
2025-04-11 17:19:00,126460.0,126580.0,126455.0,126560.0
2025-04-11 17:20:00,126565.0,126585.0,126470.0,126520.0
2025-04-11 17:21:00,126520.0,126610.0,126500.0,126590.0
2025-04-11 17:22:00,126590.0,126610.0,126525.0,126540.0
2025-04-11 17:23:00,126540.0,126570.0,126450.0,126470.0
2025-04-11 17:24:00,126465.0,126515.0,126415.0,126500.0
2025-04-11 17:25:00,126495.0,126540.0,126455.0,126530.0
2025-04-11 17:26:00,126525.0,126605.0,126410.0,126420.0
2025-04-11 17:27:00,126420.0,126570.0,126400.0,126520.0
2025-04-11 17:28:00,126525.0,126585.0,126500.0,126545.0
2025-04-11 17:29:00,126545.0,126655.0,126525.0,126570.0
2025-04-11 17:30:00,126570.0,126620.0,126530.0,126615.0
2025-04-11 17:31:00,126615.0,126670.0,126590.0,126605.0
2025-04-11 17:32:00,126605.0,126715.0,126600.0,126680.0
2025-04-11 17:33:00,126680.0,126685.0,126585.0,126610.0
2025-04-11 17:34:00,126610.0,126650.0,126580.0,126640.0
2025-04-11 17:35:00,126640.0,126685.0,126595.0,126610.0
2025-04-11 17:36:00,126610.0,126745.0,126605.0,126735.0
2025-04-11 17:37:00,126730.0,126795.0,126705.0,126785.0
2025-04-11 17:38:00,126790.0,126840.0,126745.0,126775.0
2025-04-11 17:39:00,126775.0,126945.0,126755.0,126925.0
2025-04-11 17:40:00,126920.0,126970.0,126860.0,126915.0
2025-04-11 17:41:00,126910.0,126915.0,126805.0,126865.0
2025-04-11 17:42:00,126865.0,126920.0,126840.0,126915.0
2025-04-11 17:43:00,126910.0,126915.0,126835.0,126890.0
2025-04-11 17:44:00,126890.0,126965.0,126885.0,126945.0
2025-04-11 17:45:00,126950.0,126965.0,126840.0,126845.0
2025-04-11 17:46:00,126845.0,126920.0,126845.0,126900.0
2025-04-11 17:47:00,126900.0,127020.0,126895.0,126985.0
2025-04-11 17:48:00,126985.0,127015.0,126940.0,126965.0
2025-04-11 17:49:00,126970.0,126980.0,126890.0,126890.0
2025-04-11 17:50:00,126895.0,126910.0,126860.0,126885.0
2025-04-11 17:51:00,126880.0,126895.0,126805.0,126850.0
2025-04-11 17:52:00,126855.0,126935.0,126800.0,126895.0
2025-04-11 17:53:00,126895.0,126915.0,126860.0,126885.0
2025-04-11 17:54:00,126885.0,126910.0,126850.0,126890.0
2025-04-11 17:55:00,126890.0,126920.0,126865.0,126920.0
2025-04-11 17:56:00,126920.0,126975.0,126885.0,126930.0
2025-04-11 17:57:00,126935.0,126975.0,126900.0,126930.0
2025-04-11 17:58:00,126930.0,127045.0,126930.0,127010.0
2025-04-11 17:59:00,127015.0,127015.0,126945.0,127000.0
2025-04-11 18:00:00,127000.0,127050.0,126955.0,127035.0
2025-04-11 18:01:00,127030.0,127035.0,126955.0,126975.0
2025-04-11 18:02:00,126980.0,126990.0,126855.0,126915.0
2025-04-11 18:03:00,126915.0,126920.0,126840.0,126855.0
2025-04-11 18:04:00,126850.0,126950.0,126850.0,126935.0
2025-04-11 18:05:00,126935.0,127100.0,126935.0,127080.0
2025-04-11 18:06:00,127080.0,127120.0,127060.0,127100.0
2025-04-11 18:07:00,127095.0,127160.0,127030.0,127045.0
2025-04-11 18:08:00,127045.0,127095.0,127045.0,127055.0
2025-04-11 18:09:00,127055.0,127070.0,127005.0,127025.0
2025-04-11 18:10:00,127025.0,127120.0,127020.0,127115.0
2025-04-11 18:11:00,127120.0,127190.0,127090.0,127125.0
2025-04-11 18:12:00,127125.0,127195.0,127095.0,127190.0
2025-04-11 18:13:00,127190.0,127255.0,127180.0,127205.0
2025-04-11 18:14:00,127205.0,127260.0,127195.0,127225.0
2025-04-11 18:15:00,127225.0,127360.0,127225.0,127310.0
2025-04-11 18:16:00,127310.0,127400.0,127310.0,127400.0
2025-04-11 18:17:00,127400.0,127435.0,127350.0,127360.0
2025-04-11 18:18:00,127365.0,127435.0,127320.0,127385.0
2025-04-11 18:19:00,127390.0,127465.0,127380.0,127430.0
2025-04-11 18:20:00,127425.0,127490.0,127425.0,127470.0
2025-04-11 18:21:00,127475.0,127475.0,127370.0,127370.0
2025-04-11 18:22:00,127370.0,127385.0,127310.0,127325.0
2025-04-11 18:23:00,127320.0,127365.0,127310.0,127330.0
2025-04-11 18:24:00,127330.0,127335.0,127215.0,127235.0
2025-04-11 18:25:00,127235.0,127245.0,127190.0,127215.0
2025-04-11 18:26:00,127215.0,127250.0,127165.0,127210.0
2025-04-11 18:27:00,127215.0,127275.0,127195.0,127235.0
2025-04-11 18:28:00,127235.0,127265.0,127200.0,127235.0
2025-04-11 18:29:00,127240.0,127270.0,127205.0,127260.0
2025-04-11 18:30:00,127260.0,127390.0,127255.0,127385.0
2025-04-11 18:31:00,127385.0,127445.0,127375.0,127400.0
2025-04-11 18:32:00,127400.0,127425.0,127355.0,127425.0
2025-04-11 18:33:00,127420.0,127445.0,127340.0,127435.0
2025-04-11 18:34:00,127435.0,127445.0,127360.0,127360.0
2025-04-11 18:35:00,127360.0,127460.0,127360.0,127435.0
2025-04-11 18:36:00,127435.0,127540.0,127420.0,127485.0
2025-04-11 18:37:00,127480.0,127520.0,127425.0,127505.0
2025-04-11 18:38:00,127500.0,127540.0,127475.0,127535.0
2025-04-11 18:39:00,127535.0,127565.0,127445.0,127455.0
2025-04-11 18:40:00,127460.0,127500.0,127435.0,127485.0
2025-04-11 18:41:00,127485.0,127500.0,127430.0,127445.0
2025-04-11 18:42:00,127445.0,127585.0,127445.0,127525.0
2025-04-11 18:43:00,127525.0,127540.0,127475.0,127505.0
2025-04-11 18:44:00,127505.0,127555.0,127485.0,127505.0
2025-04-11 18:45:00,127500.0,127510.0,127375.0,127460.0
2025-04-11 18:46:00,127460.0,127480.0,127400.0,127450.0
2025-04-11 18:47:00,127450.0,127505.0,127440.0,127475.0
2025-04-11 18:48:00,127475.0,127570.0,127455.0,127530.0
2025-04-11 18:49:00,127530.0,127550.0,127485.0,127525.0
2025-04-11 18:50:00,127525.0,127570.0,127490.0,127535.0
2025-04-11 18:51:00,127540.0,127570.0,127510.0,127515.0
2025-04-11 18:52:00,127515.0,127635.0,127500.0,127620.0
2025-04-11 18:53:00,127620.0,127645.0,127565.0,127580.0
2025-04-11 18:54:00,127580.0,127600.0,127555.0,127580.0
2025-04-11 18:55:00,127585.0,127695.0,127545.0,127670.0
2025-04-11 18:56:00,127670.0,127720.0,127605.0,127665.0
2025-04-11 18:57:00,127665.0,127825.0,127660.0,127785.0
2025-04-11 18:58:00,127785.0,127815.0,127765.0,127790.0
2025-04-11 18:59:00,127790.0,127800.0,127665.0,127690.0
2025-04-11 19:00:00,127685.0,127755.0,127625.0,127635.0
2025-04-11 19:01:00,127635.0,127690.0,127560.0,127665.0
2025-04-11 19:02:00,127670.0,127730.0,127650.0,127665.0
2025-04-11 19:03:00,127665.0,127735.0,127665.0,127720.0
2025-04-11 19:04:00,127720.0,127730.0,127630.0,127650.0
2025-04-11 19:05:00,127650.0,127680.0,127625.0,127650.0
2025-04-11 19:06:00,127645.0,127730.0,127645.0,127700.0
2025-04-11 19:07:00,127700.0,127715.0,127655.0,127675.0
2025-04-11 19:08:00,127675.0,127695.0,127605.0,127610.0
2025-04-11 19:09:00,127610.0,127640.0,127590.0,127615.0
2025-04-11 19:10:00,127615.0,127635.0,127570.0,127590.0
2025-04-11 19:11:00,127595.0,127595.0,127420.0,127450.0
2025-04-11 19:12:00,127455.0,127465.0,127385.0,127435.0
2025-04-11 19:13:00,127435.0,127480.0,127415.0,127455.0
2025-04-11 19:14:00,127460.0,127515.0,127445.0,127500.0
2025-04-11 19:15:00,127500.0,127550.0,127490.0,127510.0
2025-04-11 19:16:00,127510.0,127555.0,127510.0,127555.0
2025-04-11 19:17:00,127555.0,127590.0,127485.0,127510.0
2025-04-11 19:18:00,127510.0,127520.0,127425.0,127445.0
2025-04-11 19:19:00,127445.0,127450.0,127255.0,127320.0
2025-04-11 19:20:00,127320.0,127365.0,127275.0,127360.0
2025-04-11 19:21:00,127365.0,127520.0,127355.0,127520.0
2025-04-11 19:22:00,127515.0,127565.0,127495.0,127540.0
2025-04-11 19:23:00,127540.0,127560.0,127380.0,127480.0
2025-04-11 19:24:00,127480.0,127510.0,127440.0,127510.0
2025-04-11 19:25:00,127510.0,127520.0,127445.0,127470.0
2025-04-11 19:26:00,127470.0,127530.0,127465.0,127515.0
2025-04-11 19:27:00,127515.0,127525.0,127460.0,127470.0
2025-04-11 19:28:00,127475.0,127540.0,127445.0,127510.0
2025-04-11 19:29:00,127515.0,127545.0,127495.0,127525.0
2025-04-11 19:30:00,127530.0,127630.0,127515.0,127565.0
2025-04-11 19:31:00,127560.0,127595.0,127465.0,127465.0
2025-04-11 19:32:00,127470.0,127555.0,127455.0,127545.0
2025-04-11 19:33:00,127545.0,127545.0,127425.0,127440.0
2025-04-11 19:34:00,127440.0,127500.0,127435.0,127470.0
2025-04-11 19:35:00,127470.0,127485.0,127395.0,127415.0
2025-04-11 19:36:00,127410.0,127475.0,127385.0,127465.0
2025-04-11 19:37:00,127465.0,127560.0,127445.0,127535.0
2025-04-11 19:38:00,127530.0,127650.0,127490.0,127630.0
2025-04-11 19:39:00,127635.0,127975.0,127625.0,127965.0
2025-04-11 19:40:00,127965.0,128090.0,127905.0,127985.0
2025-04-11 19:41:00,127980.0,127985.0,127860.0,127895.0
2025-04-11 19:42:00,127895.0,128110.0,127880.0,128105.0
2025-04-11 19:43:00,128100.0,128345.0,128100.0,128325.0
2025-04-11 19:44:00,128325.0,128375.0,128270.0,128280.0
2025-04-11 19:45:00,128280.0,128300.0,128150.0,128205.0
2025-04-11 19:46:00,128205.0,128280.0,128160.0,128170.0
2025-04-11 19:47:00,128170.0,128170.0,128055.0,128060.0
2025-04-11 19:48:00,128055.0,128180.0,128055.0,128145.0
2025-04-11 19:49:00,128150.0,128175.0,128105.0,128165.0
2025-04-11 19:50:00,128165.0,128300.0,128135.0,128290.0
2025-04-11 19:51:00,128290.0,128360.0,128230.0,128345.0
2025-04-11 19:52:00,128340.0,128540.0,128340.0,128515.0
2025-04-11 19:53:00,128515.0,128535.0,128430.0,128445.0
2025-04-11 19:54:00,128450.0,128535.0,128430.0,128435.0
2025-04-11 19:55:00,128435.0,128440.0,128355.0,128385.0
2025-04-11 19:56:00,128385.0,128425.0,128300.0,128320.0
2025-04-11 19:57:00,128320.0,128365.0,128280.0,128300.0
2025-04-11 19:58:00,128305.0,128335.0,128240.0,128255.0
2025-04-11 19:59:00,128250.0,128260.0,128165.0,128215.0
2025-04-11 20:00:00,128210.0,128245.0,128110.0,128150.0
2025-04-11 20:01:00,128150.0,128165.0,128075.0,128160.0
2025-04-11 20:02:00,128165.0,128290.0,128155.0,128250.0
2025-04-11 20:03:00,128260.0,128320.0,128180.0,128280.0
2025-04-11 20:04:00,128285.0,128320.0,128270.0,128280.0
2025-04-11 20:05:00,128285.0,128295.0,128230.0,128235.0
2025-04-11 20:06:00,128235.0,128255.0,128180.0,128240.0
2025-04-11 20:07:00,128245.0,128255.0,128115.0,128185.0
2025-04-11 20:08:00,128185.0,128255.0,128175.0,128195.0
2025-04-11 20:09:00,128200.0,128215.0,128150.0,128200.0
2025-04-11 20:10:00,128195.0,128245.0,128150.0,128180.0
2025-04-11 20:11:00,128180.0,128230.0,128180.0,128200.0
2025-04-11 20:12:00,128200.0,128370.0,128200.0,128275.0
2025-04-11 20:13:00,128275.0,128295.0,128185.0,128240.0
2025-04-11 20:14:00,128240.0,128265.0,128195.0,128210.0
2025-04-11 20:15:00,128210.0,128260.0,128195.0,128235.0
2025-04-11 20:16:00,128230.0,128250.0,128175.0,128195.0
2025-04-11 20:17:00,128200.0,128225.0,128160.0,128180.0
2025-04-11 20:18:00,128180.0,128185.0,128125.0,128155.0
2025-04-11 20:19:00,128160.0,128160.0,128050.0,128110.0
2025-04-11 20:20:00,128105.0,128125.0,128080.0,128105.0
2025-04-11 20:21:00,128110.0,128110.0,128005.0,128040.0
2025-04-11 20:22:00,128040.0,128170.0,128035.0,128145.0
2025-04-11 20:23:00,128140.0,128160.0,128085.0,128145.0
2025-04-11 20:24:00,128140.0,128160.0,128090.0,128095.0
2025-04-11 20:25:00,128100.0,128135.0,128045.0,128085.0
2025-04-11 20:26:00,128085.0,128125.0,128070.0,128090.0
2025-04-11 20:27:00,128090.0,128105.0,127975.0,127990.0
2025-04-11 20:28:00,127990.0,128040.0,127970.0,128005.0
2025-04-11 20:29:00,128005.0,128030.0,127955.0,128015.0
2025-04-11 20:30:00,128010.0,128090.0,128000.0,128085.0
2025-04-11 20:31:00,128085.0,128110.0,128025.0,128045.0
2025-04-11 20:32:00,128040.0,128095.0,128020.0,128080.0
2025-04-11 20:33:00,128080.0,128120.0,128050.0,128070.0
2025-04-11 20:34:00,128075.0,128140.0,128070.0,128135.0
2025-04-11 20:35:00,128135.0,128165.0,128070.0,128140.0
2025-04-11 20:36:00,128145.0,128190.0,128130.0,128135.0
2025-04-11 20:37:00,128135.0,128180.0,128095.0,128095.0
2025-04-11 20:38:00,128095.0,128140.0,128080.0,128105.0
2025-04-11 20:39:00,128110.0,128180.0,128105.0,128155.0
2025-04-11 20:40:00,128155.0,128230.0,128150.0,128190.0
2025-04-11 20:41:00,128190.0,128205.0,128165.0,128175.0
2025-04-11 20:42:00,128175.0,128210.0,128095.0,128125.0
2025-04-11 20:43:00,128130.0,128155.0,128080.0,128095.0
2025-04-11 20:44:00,128095.0,128125.0,128060.0,128085.0
2025-04-11 20:45:00,128080.0,128175.0,128070.0,128160.0
2025-04-11 20:46:00,128160.0,128185.0,128130.0,128135.0
2025-04-11 20:47:00,128140.0,128150.0,128100.0,128140.0
2025-04-11 20:48:00,128140.0,128210.0,128130.0,128180.0
2025-04-11 20:49:00,128180.0,128245.0,128160.0,128225.0
2025-04-11 20:50:00,128225.0,128230.0,128160.0,128175.0
2025-04-11 20:51:00,128175.0,128185.0,128095.0,128105.0
2025-04-11 20:52:00,128110.0,128175.0,128045.0,128165.0
2025-04-11 20:53:00,128160.0,128200.0,128130.0,128160.0
2025-04-11 20:54:00,128160.0,128225.0,128155.0,128190.0
2025-04-11 20:55:00,128190.0,128245.0,128165.0,128180.0
2025-04-11 20:56:00,128175.0,128200.0,128120.0,128130.0
2025-04-11 20:57:00,128130.0,128160.0,128090.0,128110.0
2025-04-11 20:58:00,128110.0,128155.0,128100.0,128130.0
2025-04-11 20:59:00,128135.0,128155.0,128100.0,128135.0
2025-04-11 21:00:00,128130.0,128150.0,128105.0,128120.0
2025-04-11 21:01:00,128120.0,128185.0,128105.0,128155.0
2025-04-11 21:02:00,128155.0,128215.0,128120.0,128205.0
2025-04-11 21:03:00,128205.0,128315.0,128205.0,128310.0
2025-04-11 21:04:00,128315.0,128350.0,128250.0,128270.0
2025-04-11 21:05:00,128275.0,128310.0,128235.0,128255.0
2025-04-11 21:06:00,128260.0,128365.0,128245.0,128350.0
2025-04-11 21:07:00,128355.0,128400.0,128345.0,128365.0
2025-04-11 21:08:00,128370.0,128405.0,128330.0,128335.0
2025-04-11 21:09:00,128335.0,128360.0,128330.0,128355.0
2025-04-11 21:10:00,128355.0,128360.0,128290.0,128330.0
2025-04-11 21:11:00,128330.0,128405.0,128325.0,128380.0
2025-04-11 21:12:00,128380.0,128465.0,128370.0,128460.0
2025-04-11 21:13:00,128455.0,128475.0,128425.0,128435.0
2025-04-11 21:14:00,128440.0,128450.0,128415.0,128415.0
2025-04-11 21:15:00,128415.0,128445.0,128325.0,128355.0
2025-04-11 21:16:00,128350.0,128380.0,128305.0,128320.0
2025-04-11 21:17:00,128320.0,128330.0,128210.0,128210.0
2025-04-11 21:18:00,128210.0,128320.0,128185.0,128285.0
2025-04-11 21:19:00,128285.0,128325.0,128275.0,128285.0
2025-04-11 21:20:00,128285.0,128325.0,128255.0,128300.0
2025-04-11 21:21:00,128300.0,128355.0,128295.0,128320.0
2025-04-11 21:22:00,128315.0,128375.0,128300.0,128345.0
2025-04-11 21:23:00,128345.0,128420.0,128345.0,128415.0
2025-04-11 21:24:00,128410.0,128420.0,128370.0,128375.0
2025-04-11 21:25:00,128375.0,128400.0,128350.0,128350.0
2025-04-11 21:26:00,128355.0,128370.0,128310.0,128345.0
2025-04-11 21:27:00,128350.0,128380.0,128325.0,128345.0
2025-04-11 21:28:00,128345.0,128345.0,128275.0,128280.0
2025-04-11 21:29:00,128280.0,128325.0,128275.0,128310.0
2025-04-11 21:30:00,128305.0,128305.0,128230.0,128265.0
2025-04-11 21:31:00,128265.0,128310.0,128245.0,128260.0
2025-04-11 21:32:00,128255.0,128300.0,128240.0,128280.0
2025-04-11 21:33:00,128280.0,128300.0,128240.0,128275.0
2025-04-11 21:34:00,128275.0,128295.0,128255.0,128275.0
2025-04-11 21:35:00,128275.0,128295.0,128230.0,128275.0
2025-04-11 21:36:00,128280.0,128305.0,128235.0,128245.0
2025-04-11 21:37:00,128245.0,128250.0,128175.0,128195.0
2025-04-11 21:38:00,128200.0,128240.0,128155.0,128180.0
2025-04-11 21:39:00,128185.0,128220.0,128180.0,128190.0
2025-04-11 21:40:00,128195.0,128250.0,128190.0,128205.0
2025-04-11 21:41:00,128205.0,128250.0,128195.0,128230.0
2025-04-11 21:42:00,128235.0,128250.0,128195.0,128220.0
2025-04-11 21:43:00,128220.0,128275.0,128220.0,128255.0
2025-04-11 21:44:00,128255.0,128275.0,128230.0,128240.0
2025-04-11 21:45:00,128240.0,128285.0,128220.0,128255.0
2025-04-11 21:46:00,128250.0,128280.0,128245.0,128245.0
2025-04-11 21:47:00,128240.0,128275.0,128225.0,128275.0
2025-04-11 21:48:00,128275.0,128280.0,128210.0,128230.0
2025-04-11 21:49:00,128230.0,128250.0,128220.0,128235.0
2025-04-11 21:50:00,128235.0,128330.0,128220.0,128245.0
2025-04-11 21:51:00,128250.0,128260.0,128175.0,128180.0
2025-04-11 21:52:00,128180.0,128190.0,128125.0,128150.0
2025-04-11 21:53:00,128145.0,128145.0,128050.0,128125.0
2025-04-11 21:54:00,128130.0,128150.0,128055.0,128075.0
2025-04-11 21:55:00,128070.0,128130.0,128035.0,128070.0
2025-04-11 21:56:00,128070.0,128135.0,128065.0,128100.0
2025-04-11 21:57:00,128100.0,128115.0,128065.0,128115.0
2025-04-11 21:58:00,128110.0,128125.0,128080.0,128090.0
2025-04-11 21:59:00,128090.0,128110.0,128040.0,128055.0
2025-04-11 22:00:00,128055.0,128060.0,127960.0,127985.0
2025-04-11 22:01:00,127985.0,127990.0,127775.0,127825.0
2025-04-11 22:02:00,127825.0,127870.0,127725.0,127830.0
2025-04-11 22:03:00,127830.0,127890.0,127825.0,127835.0
